,path,label,split,from_dataset
332,train/1/Celeb-synthesis__id56_id49_0003.mp4/*.png,1,train,DFDS
333,train/1/Celeb-synthesis__id23_id3_0002.mp4/*.png,1,train,DFDS
334,train/1/Celeb-synthesis__id23_id28_0002.mp4/*.png,1,train,DFDS
335,train/1/Celeb-synthesis__id9_id16_0008.mp4/*.png,1,train,DFDS
336,train/1/Celeb-synthesis__id5_id60_0004.mp4/*.png,1,train,DFDS
337,train/1/Celeb-synthesis__id41_id42_0002.mp4/*.png,1,train,DFDS
338,train/1/Celeb-synthesis__id17_id23_0009.mp4/*.png,1,train,DFDS
339,train/1/Celeb-synthesis__id0_id3_0003.mp4/*.png,1,train,DFDS
340,train/1/Celeb-synthesis__id34_id33_0005.mp4/*.png,1,train,DFDS
341,train/1/Celeb-synthesis__id52_id55_0000.mp4/*.png,1,train,DFDS
342,train/1/Celeb-synthesis__id52_id56_0009.mp4/*.png,1,train,DFDS
343,train/1/Celeb-synthesis__id29_id33_0002.mp4/*.png,1,train,DFDS
344,train/1/Celeb-synthesis__id4_id30_0007.mp4/*.png,1,train,DFDS
345,train/1/Celeb-synthesis__id58_id54_0003.mp4/*.png,1,train,DFDS
346,train/1/Celeb-synthesis__id55_id50_0006.mp4/*.png,1,train,DFDS
347,train/1/Celeb-synthesis__id51_id49_0007.mp4/*.png,1,train,DFDS
348,train/1/Celeb-synthesis__id53_id51_0003.mp4/*.png,1,train,DFDS
349,train/1/Celeb-synthesis__id55_id51_0000.mp4/*.png,1,train,DFDS
350,train/1/Celeb-synthesis__id38_id37_0008.mp4/*.png,1,train,DFDS
351,train/1/Celeb-synthesis__id21_id17_0005.mp4/*.png,1,train,DFDS
352,train/1/Celeb-synthesis__id16_id20_0003.mp4/*.png,1,train,DFDS
353,train/1/Celeb-synthesis__id58_id52_0003.mp4/*.png,1,train,DFDS
354,train/1/Celeb-synthesis__id56_id58_0006.mp4/*.png,1,train,DFDS
355,train/1/Celeb-synthesis__id31_id32_0000.mp4/*.png,1,train,DFDS
356,train/1/Celeb-synthesis__id3_id35_0009.mp4/*.png,1,train,DFDS
357,train/1/Celeb-synthesis__id37_id9_0001.mp4/*.png,1,train,DFDS
358,train/1/Celeb-synthesis__id29_id37_0006.mp4/*.png,1,train,DFDS
359,train/1/Celeb-synthesis__id44_id46_0002.mp4/*.png,1,train,DFDS
360,train/1/Celeb-synthesis__id20_id35_0001.mp4/*.png,1,train,DFDS
361,train/1/Celeb-synthesis__id0_id3_0001.mp4/*.png,1,train,DFDS
362,train/1/Celeb-synthesis__id34_id31_0003.mp4/*.png,1,train,DFDS
363,train/1/Celeb-synthesis__id1_id28_0005.mp4/*.png,1,train,DFDS
364,train/1/Celeb-synthesis__id40_id47_0002.mp4/*.png,1,train,DFDS
365,train/1/Celeb-synthesis__id28_id35_0003.mp4/*.png,1,train,DFDS
366,train/1/Celeb-synthesis__id20_id35_0008.mp4/*.png,1,train,DFDS
367,train/1/Celeb-synthesis__id20_id28_0002.mp4/*.png,1,train,DFDS
368,train/1/Celeb-synthesis__id31_id32_0007.mp4/*.png,1,train,DFDS
369,train/1/Celeb-synthesis__id20_id19_0009.mp4/*.png,1,train,DFDS
370,train/1/Celeb-synthesis__id54_id58_0001.mp4/*.png,1,train,DFDS
371,train/1/Celeb-synthesis__id43_id41_0002.mp4/*.png,1,train,DFDS
372,train/1/Celeb-synthesis__id6_id0_0001.mp4/*.png,1,train,DFDS
373,train/1/Celeb-synthesis__id26_id30_0004.mp4/*.png,1,train,DFDS
374,train/1/Celeb-synthesis__id33_id23_0003.mp4/*.png,1,train,DFDS
375,train/1/Celeb-synthesis__id29_id33_0005.mp4/*.png,1,train,DFDS
376,train/1/Celeb-synthesis__id16_id30_0012.mp4/*.png,1,train,DFDS
377,train/1/Celeb-synthesis__id37_id3_0008.mp4/*.png,1,train,DFDS
378,train/1/Celeb-synthesis__id52_id53_0004.mp4/*.png,1,train,DFDS
379,train/1/Celeb-synthesis__id45_id43_0008.mp4/*.png,1,train,DFDS
380,train/1/Celeb-synthesis__id35_id33_0005.mp4/*.png,1,train,DFDS
381,train/1/Celeb-synthesis__id46_id47_0007.mp4/*.png,1,train,DFDS
382,train/1/Celeb-synthesis__id1_id4_0001.mp4/*.png,1,train,DFDS
383,train/1/Celeb-synthesis__id20_id2_0009.mp4/*.png,1,train,DFDS
384,train/1/Celeb-synthesis__id57_id54_0008.mp4/*.png,1,train,DFDS
385,train/1/Celeb-synthesis__id33_id34_0009.mp4/*.png,1,train,DFDS
386,train/1/Celeb-synthesis__id26_id23_0004.mp4/*.png,1,train,DFDS
387,train/1/Celeb-synthesis__id24_id20_0005.mp4/*.png,1,train,DFDS
388,train/1/Celeb-synthesis__id1_id28_0004.mp4/*.png,1,train,DFDS
389,train/1/Celeb-synthesis__id9_id26_0004.mp4/*.png,1,train,DFDS
390,train/1/Celeb-synthesis__id61_id60_0002.mp4/*.png,1,train,DFDS
391,train/1/Celeb-synthesis__id30_id21_0004.mp4/*.png,1,train,DFDS
392,train/1/Celeb-synthesis__id37_id4_0003.mp4/*.png,1,train,DFDS
393,train/1/Celeb-synthesis__id8_id6_0003.mp4/*.png,1,train,DFDS
394,train/1/Celeb-synthesis__id30_id37_0004.mp4/*.png,1,train,DFDS
395,train/1/Celeb-synthesis__id2_id31_0002.mp4/*.png,1,train,DFDS
396,train/1/Celeb-synthesis__id1_id2_0003.mp4/*.png,1,train,DFDS
397,train/1/Celeb-synthesis__id31_id33_0004.mp4/*.png,1,train,DFDS
398,train/1/Celeb-synthesis__id2_id20_0000.mp4/*.png,1,train,DFDS
399,train/1/Celeb-synthesis__id20_id22_0001.mp4/*.png,1,train,DFDS
400,train/1/Celeb-synthesis__id23_id19_0007.mp4/*.png,1,train,DFDS
401,train/1/Celeb-synthesis__id38_id35_0007.mp4/*.png,1,train,DFDS
402,train/1/Celeb-synthesis__id29_id33_0009.mp4/*.png,1,train,DFDS
403,train/1/Celeb-synthesis__id16_id30_0002.mp4/*.png,1,train,DFDS
404,train/1/Celeb-synthesis__id39_id45_0001.mp4/*.png,1,train,DFDS
405,train/1/Celeb-synthesis__id56_id51_0008.mp4/*.png,1,train,DFDS
406,train/1/Celeb-synthesis__id51_id55_0004.mp4/*.png,1,train,DFDS
407,train/1/Celeb-synthesis__id43_id46_0002.mp4/*.png,1,train,DFDS
408,train/1/Celeb-synthesis__id57_id56_0005.mp4/*.png,1,train,DFDS
409,train/1/Celeb-synthesis__id16_id6_0011.mp4/*.png,1,train,DFDS
410,train/1/Celeb-synthesis__id52_id57_0009.mp4/*.png,1,train,DFDS
411,train/1/Celeb-synthesis__id51_id58_0000.mp4/*.png,1,train,DFDS
412,train/1/Celeb-synthesis__id30_id16_0005.mp4/*.png,1,train,DFDS
413,train/1/Celeb-synthesis__id28_id37_0004.mp4/*.png,1,train,DFDS
414,train/1/Celeb-synthesis__id20_id4_0000.mp4/*.png,1,train,DFDS
415,train/1/Celeb-synthesis__id51_id49_0001.mp4/*.png,1,train,DFDS
416,train/1/Celeb-synthesis__id37_id30_0004.mp4/*.png,1,train,DFDS
417,train/1/Celeb-synthesis__id47_id39_0009.mp4/*.png,1,train,DFDS
418,train/1/Celeb-synthesis__id46_id47_0006.mp4/*.png,1,train,DFDS
419,train/1/Celeb-synthesis__id40_id45_0007.mp4/*.png,1,train,DFDS
420,train/1/Celeb-synthesis__id50_id53_0006.mp4/*.png,1,train,DFDS
421,train/1/Celeb-synthesis__id16_id1_0000.mp4/*.png,1,train,DFDS
422,train/1/Celeb-synthesis__id20_id24_0009.mp4/*.png,1,train,DFDS
423,train/1/Celeb-synthesis__id2_id9_0002.mp4/*.png,1,train,DFDS
424,train/1/Celeb-synthesis__id17_id0_0003.mp4/*.png,1,train,DFDS
425,train/1/Celeb-synthesis__id6_id9_0004.mp4/*.png,1,train,DFDS
426,train/1/Celeb-synthesis__id4_id23_0000.mp4/*.png,1,train,DFDS
427,train/1/Celeb-synthesis__id31_id29_0006.mp4/*.png,1,train,DFDS
428,train/1/Celeb-synthesis__id37_id16_0002.mp4/*.png,1,train,DFDS
429,train/1/Celeb-synthesis__id27_id22_0001.mp4/*.png,1,train,DFDS
430,train/1/Celeb-synthesis__id28_id0_0003.mp4/*.png,1,train,DFDS
431,train/1/Celeb-synthesis__id57_id51_0005.mp4/*.png,1,train,DFDS
432,train/1/Celeb-synthesis__id48_id45_0003.mp4/*.png,1,train,DFDS
433,train/1/Celeb-synthesis__id45_id44_0001.mp4/*.png,1,train,DFDS
434,train/1/Celeb-synthesis__id44_id46_0004.mp4/*.png,1,train,DFDS
435,train/1/Celeb-synthesis__id24_id20_0006.mp4/*.png,1,train,DFDS
436,train/1/Celeb-synthesis__id23_id24_0000.mp4/*.png,1,train,DFDS
437,train/1/Celeb-synthesis__id3_id26_0003.mp4/*.png,1,train,DFDS
438,train/1/Celeb-synthesis__id30_id17_0000.mp4/*.png,1,train,DFDS
439,train/1/Celeb-synthesis__id34_id30_0007.mp4/*.png,1,train,DFDS
440,train/1/Celeb-synthesis__id21_id38_0005.mp4/*.png,1,train,DFDS
441,train/1/Celeb-synthesis__id57_id50_0006.mp4/*.png,1,train,DFDS
442,train/1/Celeb-synthesis__id3_id17_0001.mp4/*.png,1,train,DFDS
443,train/1/Celeb-synthesis__id40_id39_0009.mp4/*.png,1,train,DFDS
444,train/1/Celeb-synthesis__id26_id9_0003.mp4/*.png,1,train,DFDS
445,train/1/Celeb-synthesis__id51_id55_0001.mp4/*.png,1,train,DFDS
446,train/1/Celeb-synthesis__id33_id28_0001.mp4/*.png,1,train,DFDS
447,train/1/Celeb-synthesis__id42_id44_0002.mp4/*.png,1,train,DFDS
448,train/1/Celeb-synthesis__id28_id6_0008.mp4/*.png,1,train,DFDS
449,train/1/Celeb-synthesis__id43_id48_0003.mp4/*.png,1,train,DFDS
450,train/1/Celeb-synthesis__id30_id29_0007.mp4/*.png,1,train,DFDS
451,train/1/Celeb-synthesis__id9_id2_0008.mp4/*.png,1,train,DFDS
452,train/1/Celeb-synthesis__id30_id23_0000.mp4/*.png,1,train,DFDS
453,train/1/Celeb-synthesis__id59_id5_0004.mp4/*.png,1,train,DFDS
454,train/1/Celeb-synthesis__id0_id16_0008.mp4/*.png,1,train,DFDS
455,train/1/Celeb-synthesis__id41_id40_0004.mp4/*.png,1,train,DFDS
456,train/1/Celeb-synthesis__id20_id33_0005.mp4/*.png,1,train,DFDS
457,train/1/Celeb-synthesis__id20_id22_0009.mp4/*.png,1,train,DFDS
458,train/1/Celeb-synthesis__id4_id9_0008.mp4/*.png,1,train,DFDS
459,train/1/Celeb-synthesis__id35_id1_0000.mp4/*.png,1,train,DFDS
460,train/1/Celeb-synthesis__id35_id38_0005.mp4/*.png,1,train,DFDS
461,train/1/Celeb-synthesis__id5_id60_0007.mp4/*.png,1,train,DFDS
462,train/1/Celeb-synthesis__id53_id50_0002.mp4/*.png,1,train,DFDS
463,train/1/Celeb-synthesis__id37_id1_0004.mp4/*.png,1,train,DFDS
464,train/1/Celeb-synthesis__id16_id6_0012.mp4/*.png,1,train,DFDS
465,train/1/Celeb-synthesis__id39_id46_0006.mp4/*.png,1,train,DFDS
466,train/1/Celeb-synthesis__id30_id33_0002.mp4/*.png,1,train,DFDS
467,train/1/Celeb-synthesis__id30_id38_0006.mp4/*.png,1,train,DFDS
468,train/1/Celeb-synthesis__id32_id35_0008.mp4/*.png,1,train,DFDS
469,train/1/Celeb-synthesis__id58_id52_0004.mp4/*.png,1,train,DFDS
470,train/1/Celeb-synthesis__id17_id30_0000.mp4/*.png,1,train,DFDS
471,train/1/Celeb-synthesis__id38_id34_0000.mp4/*.png,1,train,DFDS
472,train/1/Celeb-synthesis__id28_id16_0009.mp4/*.png,1,train,DFDS
473,train/1/Celeb-synthesis__id2_id6_0006.mp4/*.png,1,train,DFDS
474,train/1/Celeb-synthesis__id3_id0_0000.mp4/*.png,1,train,DFDS
475,train/1/Celeb-synthesis__id58_id55_0003.mp4/*.png,1,train,DFDS
476,train/1/Celeb-synthesis__id40_id42_0009.mp4/*.png,1,train,DFDS
477,train/1/Celeb-synthesis__id40_id47_0005.mp4/*.png,1,train,DFDS
478,train/1/Celeb-synthesis__id19_id20_0009.mp4/*.png,1,train,DFDS
479,train/1/Celeb-synthesis__id8_id4_0007.mp4/*.png,1,train,DFDS
480,train/1/Celeb-synthesis__id19_id21_0007.mp4/*.png,1,train,DFDS
481,train/1/Celeb-synthesis__id37_id17_0003.mp4/*.png,1,train,DFDS
482,train/1/Celeb-synthesis__id3_id31_0004.mp4/*.png,1,train,DFDS
483,train/1/Celeb-synthesis__id37_id33_0005.mp4/*.png,1,train,DFDS
484,train/1/Celeb-synthesis__id17_id20_0004.mp4/*.png,1,train,DFDS
485,train/1/Celeb-synthesis__id53_id50_0004.mp4/*.png,1,train,DFDS
486,train/1/Celeb-synthesis__id43_id40_0004.mp4/*.png,1,train,DFDS
487,train/1/Celeb-synthesis__id21_id31_0009.mp4/*.png,1,train,DFDS
488,train/1/Celeb-synthesis__id48_id41_0004.mp4/*.png,1,train,DFDS
489,train/1/Celeb-synthesis__id29_id32_0003.mp4/*.png,1,train,DFDS
490,train/1/Celeb-synthesis__id21_id19_0005.mp4/*.png,1,train,DFDS
491,train/1/Celeb-synthesis__id54_id50_0002.mp4/*.png,1,train,DFDS
492,train/1/Celeb-synthesis__id31_id1_0007.mp4/*.png,1,train,DFDS
493,train/1/Celeb-synthesis__id19_id26_0009.mp4/*.png,1,train,DFDS
494,train/1/Celeb-synthesis__id28_id32_0004.mp4/*.png,1,train,DFDS
495,train/1/Celeb-synthesis__id3_id30_0006.mp4/*.png,1,train,DFDS
496,train/1/Celeb-synthesis__id27_id28_0006.mp4/*.png,1,train,DFDS
497,train/1/Celeb-synthesis__id52_id56_0006.mp4/*.png,1,train,DFDS
498,train/1/Celeb-synthesis__id21_id20_0007.mp4/*.png,1,train,DFDS
499,train/1/Celeb-synthesis__id52_id57_0002.mp4/*.png,1,train,DFDS
500,train/1/Celeb-synthesis__id28_id4_0001.mp4/*.png,1,train,DFDS
501,train/1/Celeb-synthesis__id6_id31_0005.mp4/*.png,1,train,DFDS
502,train/1/Celeb-synthesis__id1_id26_0004.mp4/*.png,1,train,DFDS
503,train/1/Celeb-synthesis__id25_id21_0005.mp4/*.png,1,train,DFDS
504,train/1/Celeb-synthesis__id58_id53_0002.mp4/*.png,1,train,DFDS
505,train/1/Celeb-synthesis__id23_id37_0005.mp4/*.png,1,train,DFDS
506,train/1/Celeb-synthesis__id30_id9_0009.mp4/*.png,1,train,DFDS
507,train/1/Celeb-synthesis__id32_id23_0002.mp4/*.png,1,train,DFDS
508,train/1/Celeb-synthesis__id0_id21_0005.mp4/*.png,1,train,DFDS
509,train/1/Celeb-synthesis__id46_id40_0008.mp4/*.png,1,train,DFDS
510,train/1/Celeb-synthesis__id45_id48_0008.mp4/*.png,1,train,DFDS
511,train/1/Celeb-synthesis__id35_id17_0007.mp4/*.png,1,train,DFDS
512,train/1/Celeb-synthesis__id7_id10_0009.mp4/*.png,1,train,DFDS
513,train/1/Celeb-synthesis__id37_id3_0000.mp4/*.png,1,train,DFDS
514,train/1/Celeb-synthesis__id2_id28_0008.mp4/*.png,1,train,DFDS
515,train/1/Celeb-synthesis__id20_id28_0001.mp4/*.png,1,train,DFDS
516,train/1/Celeb-synthesis__id24_id19_0002.mp4/*.png,1,train,DFDS
517,train/1/Celeb-synthesis__id58_id54_0004.mp4/*.png,1,train,DFDS
518,train/1/Celeb-synthesis__id16_id2_0009.mp4/*.png,1,train,DFDS
519,train/1/Celeb-synthesis__id43_id39_0005.mp4/*.png,1,train,DFDS
520,train/1/Celeb-synthesis__id33_id38_0009.mp4/*.png,1,train,DFDS
521,train/1/Celeb-synthesis__id31_id35_0006.mp4/*.png,1,train,DFDS
522,train/1/Celeb-synthesis__id26_id27_0000.mp4/*.png,1,train,DFDS
523,train/1/Celeb-synthesis__id37_id1_0005.mp4/*.png,1,train,DFDS
524,train/1/Celeb-synthesis__id30_id33_0005.mp4/*.png,1,train,DFDS
525,train/1/Celeb-synthesis__id26_id0_0005.mp4/*.png,1,train,DFDS
526,train/1/Celeb-synthesis__id54_id56_0009.mp4/*.png,1,train,DFDS
527,train/1/Celeb-synthesis__id2_id0_0006.mp4/*.png,1,train,DFDS
528,train/1/Celeb-synthesis__id22_id24_0004.mp4/*.png,1,train,DFDS
529,train/1/Celeb-synthesis__id26_id31_0005.mp4/*.png,1,train,DFDS
530,train/1/Celeb-synthesis__id32_id30_0008.mp4/*.png,1,train,DFDS
531,train/1/Celeb-synthesis__id46_id41_0003.mp4/*.png,1,train,DFDS
532,train/1/Celeb-synthesis__id33_id26_0003.mp4/*.png,1,train,DFDS
533,train/1/Celeb-synthesis__id23_id35_0003.mp4/*.png,1,train,DFDS
534,train/1/Celeb-synthesis__id4_id28_0008.mp4/*.png,1,train,DFDS
535,train/1/Celeb-synthesis__id58_id51_0008.mp4/*.png,1,train,DFDS
536,train/1/Celeb-synthesis__id28_id37_0009.mp4/*.png,1,train,DFDS
537,train/1/Celeb-synthesis__id21_id9_0002.mp4/*.png,1,train,DFDS
538,train/1/Celeb-synthesis__id28_id16_0008.mp4/*.png,1,train,DFDS
539,train/1/Celeb-synthesis__id4_id31_0002.mp4/*.png,1,train,DFDS
540,train/1/Celeb-synthesis__id1_id0_0000.mp4/*.png,1,train,DFDS
541,train/1/Celeb-synthesis__id22_id23_0005.mp4/*.png,1,train,DFDS
542,train/1/Celeb-synthesis__id40_id43_0002.mp4/*.png,1,train,DFDS
543,train/1/Celeb-synthesis__id35_id9_0002.mp4/*.png,1,train,DFDS
544,train/1/Celeb-synthesis__id37_id32_0001.mp4/*.png,1,train,DFDS
545,train/1/Celeb-synthesis__id19_id22_0002.mp4/*.png,1,train,DFDS
546,train/1/Celeb-synthesis__id0_id23_0005.mp4/*.png,1,train,DFDS
547,train/1/Celeb-synthesis__id24_id23_0005.mp4/*.png,1,train,DFDS
548,train/1/Celeb-synthesis__id31_id6_0002.mp4/*.png,1,train,DFDS
549,train/1/Celeb-synthesis__id21_id38_0001.mp4/*.png,1,train,DFDS
550,train/1/Celeb-synthesis__id57_id56_0008.mp4/*.png,1,train,DFDS
551,train/1/Celeb-synthesis__id38_id37_0000.mp4/*.png,1,train,DFDS
552,train/1/Celeb-synthesis__id6_id28_0008.mp4/*.png,1,train,DFDS
553,train/1/Celeb-synthesis__id28_id6_0009.mp4/*.png,1,train,DFDS
554,train/1/Celeb-synthesis__id35_id23_0003.mp4/*.png,1,train,DFDS
555,train/1/Celeb-synthesis__id46_id42_0004.mp4/*.png,1,train,DFDS
556,train/1/Celeb-synthesis__id2_id20_0008.mp4/*.png,1,train,DFDS
557,train/1/Celeb-synthesis__id57_id52_0005.mp4/*.png,1,train,DFDS
558,train/1/Celeb-synthesis__id59_id61_0002.mp4/*.png,1,train,DFDS
559,train/1/Celeb-synthesis__id21_id29_0006.mp4/*.png,1,train,DFDS
560,train/1/Celeb-synthesis__id43_id46_0000.mp4/*.png,1,train,DFDS
561,train/1/Celeb-synthesis__id20_id38_0000.mp4/*.png,1,train,DFDS
562,train/1/Celeb-synthesis__id33_id34_0000.mp4/*.png,1,train,DFDS
563,train/1/Celeb-synthesis__id30_id38_0008.mp4/*.png,1,train,DFDS
564,train/1/Celeb-synthesis__id26_id21_0005.mp4/*.png,1,train,DFDS
565,train/1/Celeb-synthesis__id49_id55_0004.mp4/*.png,1,train,DFDS
566,train/1/Celeb-synthesis__id21_id24_0007.mp4/*.png,1,train,DFDS
567,train/1/Celeb-synthesis__id45_id44_0000.mp4/*.png,1,train,DFDS
568,train/1/Celeb-synthesis__id30_id29_0004.mp4/*.png,1,train,DFDS
569,train/1/Celeb-synthesis__id44_id42_0000.mp4/*.png,1,train,DFDS
570,train/1/Celeb-synthesis__id47_id46_0003.mp4/*.png,1,train,DFDS
571,train/1/Celeb-synthesis__id16_id1_0009.mp4/*.png,1,train,DFDS
572,train/1/Celeb-synthesis__id20_id17_0006.mp4/*.png,1,train,DFDS
573,train/1/Celeb-synthesis__id4_id21_0008.mp4/*.png,1,train,DFDS
574,train/1/Celeb-synthesis__id40_id45_0002.mp4/*.png,1,train,DFDS
575,train/1/Celeb-synthesis__id40_id46_0007.mp4/*.png,1,train,DFDS
576,train/1/Celeb-synthesis__id9_id35_0002.mp4/*.png,1,train,DFDS
577,train/1/Celeb-synthesis__id2_id17_0008.mp4/*.png,1,train,DFDS
578,train/1/Celeb-synthesis__id23_id31_0001.mp4/*.png,1,train,DFDS
579,train/1/Celeb-synthesis__id32_id20_0000.mp4/*.png,1,train,DFDS
580,train/1/Celeb-synthesis__id20_id16_0005.mp4/*.png,1,train,DFDS
581,train/1/Celeb-synthesis__id31_id29_0005.mp4/*.png,1,train,DFDS
582,train/1/Celeb-synthesis__id16_id3_0000.mp4/*.png,1,train,DFDS
583,train/1/Celeb-synthesis__id38_id30_0005.mp4/*.png,1,train,DFDS
584,train/1/Celeb-synthesis__id4_id28_0006.mp4/*.png,1,train,DFDS
585,train/1/Celeb-synthesis__id49_id50_0001.mp4/*.png,1,train,DFDS
586,train/1/Celeb-synthesis__id0_id28_0005.mp4/*.png,1,train,DFDS
587,train/1/Celeb-synthesis__id6_id21_0002.mp4/*.png,1,train,DFDS
588,train/1/Celeb-synthesis__id52_id54_0001.mp4/*.png,1,train,DFDS
589,train/1/Celeb-synthesis__id27_id23_0003.mp4/*.png,1,train,DFDS
590,train/1/Celeb-synthesis__id29_id38_0009.mp4/*.png,1,train,DFDS
591,train/1/Celeb-synthesis__id24_id19_0003.mp4/*.png,1,train,DFDS
592,train/1/Celeb-synthesis__id23_id28_0006.mp4/*.png,1,train,DFDS
593,train/1/Celeb-synthesis__id30_id31_0003.mp4/*.png,1,train,DFDS
594,train/1/Celeb-synthesis__id2_id0_0000.mp4/*.png,1,train,DFDS
595,train/1/Celeb-synthesis__id30_id20_0004.mp4/*.png,1,train,DFDS
596,train/1/Celeb-synthesis__id53_id52_0004.mp4/*.png,1,train,DFDS
597,train/1/Celeb-synthesis__id4_id26_0009.mp4/*.png,1,train,DFDS
598,train/1/Celeb-synthesis__id0_id21_0000.mp4/*.png,1,train,DFDS
599,train/1/Celeb-synthesis__id33_id31_0001.mp4/*.png,1,train,DFDS
600,train/1/Celeb-synthesis__id23_id17_0009.mp4/*.png,1,train,DFDS
601,train/1/Celeb-synthesis__id45_id48_0000.mp4/*.png,1,train,DFDS
602,train/1/Celeb-synthesis__id4_id20_0001.mp4/*.png,1,train,DFDS
603,train/1/Celeb-synthesis__id6_id1_0006.mp4/*.png,1,train,DFDS
604,train/1/Celeb-synthesis__id46_id40_0004.mp4/*.png,1,train,DFDS
605,train/1/Celeb-synthesis__id49_id54_0001.mp4/*.png,1,train,DFDS
606,train/1/Celeb-synthesis__id33_id35_0002.mp4/*.png,1,train,DFDS
607,train/1/Celeb-synthesis__id27_id28_0008.mp4/*.png,1,train,DFDS
608,train/1/Celeb-synthesis__id22_id25_0003.mp4/*.png,1,train,DFDS
609,train/1/Celeb-synthesis__id44_id48_0000.mp4/*.png,1,train,DFDS
610,train/1/Celeb-synthesis__id29_id34_0008.mp4/*.png,1,train,DFDS
611,train/1/Celeb-synthesis__id29_id38_0008.mp4/*.png,1,train,DFDS
612,train/1/Celeb-synthesis__id28_id21_0005.mp4/*.png,1,train,DFDS
613,train/1/Celeb-synthesis__id20_id4_0006.mp4/*.png,1,train,DFDS
614,train/1/Celeb-synthesis__id6_id2_0000.mp4/*.png,1,train,DFDS
615,train/1/Celeb-synthesis__id2_id9_0007.mp4/*.png,1,train,DFDS
616,train/1/Celeb-synthesis__id49_id53_0006.mp4/*.png,1,train,DFDS
617,train/1/Celeb-synthesis__id60_id5_0006.mp4/*.png,1,train,DFDS
618,train/1/Celeb-synthesis__id16_id28_0002.mp4/*.png,1,train,DFDS
619,train/1/Celeb-synthesis__id3_id30_0004.mp4/*.png,1,train,DFDS
620,train/1/Celeb-synthesis__id0_id17_0000.mp4/*.png,1,train,DFDS
621,train/1/Celeb-synthesis__id1_id3_0006.mp4/*.png,1,train,DFDS
622,train/1/Celeb-synthesis__id34_id30_0008.mp4/*.png,1,train,DFDS
623,train/1/Celeb-synthesis__id3_id1_0003.mp4/*.png,1,train,DFDS
624,train/1/Celeb-synthesis__id31_id32_0001.mp4/*.png,1,train,DFDS
625,train/1/Celeb-synthesis__id31_id26_0004.mp4/*.png,1,train,DFDS
626,train/1/Celeb-synthesis__id34_id37_0006.mp4/*.png,1,train,DFDS
627,train/1/Celeb-synthesis__id41_id45_0009.mp4/*.png,1,train,DFDS
628,train/1/Celeb-synthesis__id37_id9_0002.mp4/*.png,1,train,DFDS
629,train/1/Celeb-synthesis__id26_id17_0008.mp4/*.png,1,train,DFDS
630,train/1/Celeb-synthesis__id28_id23_0005.mp4/*.png,1,train,DFDS
631,train/1/Celeb-synthesis__id31_id4_0005.mp4/*.png,1,train,DFDS
632,train/1/Celeb-synthesis__id37_id21_0009.mp4/*.png,1,train,DFDS
633,train/1/Celeb-synthesis__id54_id49_0007.mp4/*.png,1,train,DFDS
634,train/1/Celeb-synthesis__id17_id3_0000.mp4/*.png,1,train,DFDS
635,train/1/Celeb-synthesis__id22_id21_0006.mp4/*.png,1,train,DFDS
636,train/1/Celeb-synthesis__id1_id28_0003.mp4/*.png,1,train,DFDS
637,train/1/Celeb-synthesis__id6_id0_0003.mp4/*.png,1,train,DFDS
638,train/1/Celeb-synthesis__id27_id25_0000.mp4/*.png,1,train,DFDS
639,train/1/Celeb-synthesis__id45_id47_0000.mp4/*.png,1,train,DFDS
640,train/1/Celeb-synthesis__id23_id6_0002.mp4/*.png,1,train,DFDS
641,train/1/Celeb-synthesis__id6_id35_0007.mp4/*.png,1,train,DFDS
642,train/1/Celeb-synthesis__id31_id32_0002.mp4/*.png,1,train,DFDS
643,train/1/Celeb-synthesis__id21_id2_0006.mp4/*.png,1,train,DFDS
644,train/1/Celeb-synthesis__id17_id6_0003.mp4/*.png,1,train,DFDS
645,train/1/Celeb-synthesis__id23_id2_0004.mp4/*.png,1,train,DFDS
646,train/1/Celeb-synthesis__id59_id60_0001.mp4/*.png,1,train,DFDS
647,train/1/Celeb-synthesis__id30_id21_0000.mp4/*.png,1,train,DFDS
648,train/1/Celeb-synthesis__id30_id38_0001.mp4/*.png,1,train,DFDS
649,train/1/Celeb-synthesis__id25_id28_0010.mp4/*.png,1,train,DFDS
650,train/1/Celeb-synthesis__id32_id26_0002.mp4/*.png,1,train,DFDS
651,train/1/Celeb-synthesis__id19_id21_0002.mp4/*.png,1,train,DFDS
652,train/1/Celeb-synthesis__id32_id29_0001.mp4/*.png,1,train,DFDS
653,train/1/Celeb-synthesis__id42_id40_0002.mp4/*.png,1,train,DFDS
654,train/1/Celeb-synthesis__id47_id41_0005.mp4/*.png,1,train,DFDS
655,train/1/Celeb-synthesis__id6_id17_0000.mp4/*.png,1,train,DFDS
656,train/1/Celeb-synthesis__id27_id22_0009.mp4/*.png,1,train,DFDS
657,train/1/Celeb-synthesis__id20_id21_0009.mp4/*.png,1,train,DFDS
658,train/1/Celeb-synthesis__id51_id53_0004.mp4/*.png,1,train,DFDS
659,train/1/Celeb-synthesis__id16_id28_0012.mp4/*.png,1,train,DFDS
660,train/1/Celeb-synthesis__id1_id28_0007.mp4/*.png,1,train,DFDS
661,train/1/Celeb-synthesis__id41_id47_0001.mp4/*.png,1,train,DFDS
662,train/1/Celeb-synthesis__id28_id38_0007.mp4/*.png,1,train,DFDS
663,train/1/Celeb-synthesis__id28_id32_0009.mp4/*.png,1,train,DFDS
664,train/1/Celeb-synthesis__id35_id1_0009.mp4/*.png,1,train,DFDS
